Name,Points,Time,Error,Timestamp
ROCm + OpenMP (no UPM),10000000,0.005498,0.0000017941,2025-11-03 02:02:48
ROCm + OpenMP (no UPM),100000000,0.050708,0.0000001741,2025-11-03 02:02:48
ROCm + OpenMP (no UPM),1000000000,0.499144,0.0000001299,2025-11-03 02:02:48
ROCm + OpenMP,1000,0.006958,0.0016976941,2025-11-03 02:03:36
ROCm + OpenMP,10000,0.000026,0.0555023059,2025-11-03 02:03:36
ROCm + OpenMP,100000,0.000058,0.0001076941,2025-11-03 02:03:36
ROCm + OpenMP,1000000,0.000693,0.0000333059,2025-11-03 02:03:36
ROCm + OpenMP,10000000,0.003574,0.0000063059,2025-11-03 02:03:36
ROCm + OpenMP,100000000,0.029012,0.0000006641,2025-11-03 02:03:36
ROCm + OpenMP,1000000000,0.275089,0.0000000791,2025-11-03 02:03:36
ROCm (hiprand unoptimized),1000,0.015759,0.0296976941,2025-11-03 02:06:01
ROCm (hiprand unoptimized),10000,0.019520,0.0040976941,2025-11-03 02:06:01
ROCm (hiprand unoptimized),100000,0.027363,0.0000776941,2025-11-03 02:06:01
ROCm (hiprand unoptimized),1000000,0.201947,0.0004926941,2025-11-03 02:06:01
ROCm (hiprand unoptimized),10000000,2.186056,0.0001323941,2025-11-03 02:06:01
ROCm (hiprand unoptimized),100000000,23.580037,0.0000021859,2025-11-03 02:06:01
ROCm (rocrand unoptimized),1000,0.000464,0.0253023059,2025-11-03 02:06:01
ROCm (rocrand unoptimized),10000,0.000439,0.0093976941,2025-11-03 02:06:01
ROCm (rocrand unoptimized),100000,0.001512,0.0015076941,2025-11-03 02:06:01
ROCm (rocrand unoptimized),1000000,0.017096,0.0004153059,2025-11-03 02:06:01
ROCm (rocrand unoptimized),10000000,0.111360,0.0001361059,2025-11-03 02:06:01
ROCm (rocrand unoptimized),100000000,1.006031,0.0000599559,2025-11-03 02:06:01
ROCm (hiprand),1000,0.000133,0.0166976941,2025-11-03 02:06:15
ROCm (hiprand),10000,0.000160,0.0017023059,2025-11-03 02:06:15
ROCm (hiprand),100000,0.000218,0.0015576941,2025-11-03 02:06:15
ROCm (hiprand),1000000,0.001175,0.0008463059,2025-11-03 02:06:15
ROCm (hiprand),10000000,0.010834,0.0001156059,2025-11-03 02:06:15
ROCm (hiprand),100000000,0.119104,0.0000367141,2025-11-03 02:06:15
