Name,Points,Time,CorrectResult,Timestamp
ROCm (simple),1000000000,0.0036476780,1,2025-11-07 07:29:20
ROCm (rocBLAS),1000,0.0053401310,1,2025-11-07 07:29:20
ROCm (rocBLAS),10000,0.0053661210,1,2025-11-07 07:29:20
ROCm (rocBLAS),100000,0.004883,1,2025-11-02 15:38:38
ROCm (rocBLAS),1000000,0.0056257830,1,2025-11-07 07:29:20
ROCm (rocBLAS),10000000,0.0052877000,1,2025-11-07 07:29:20
ROCm (rocBLAS),100000000,0.0057456930,1,2025-11-07 07:29:20
ROCm (rocBLAS),1000000000,0.0087290860,1,2025-11-07 07:29:20
OpenMP,1000,0.0000251800,1,2025-11-07 07:53:32
OpenMP,10000,0.0000139400,1,2025-11-07 07:53:32
OpenMP,100000,0.0000380600,1,2025-11-07 07:53:32
OpenMP,1000000,0.0001006200,1,2025-11-07 07:53:32
OpenMP,10000000,0.0002701130,1,2025-11-07 07:53:32
OpenMP,100000000,0.0006562150,1,2025-11-07 07:53:32
OpenMP,1000000000,0.0038837090,1,2025-11-07 07:53:32
OpenMP,1000,0.0000171400,1,2025-11-07 07:54:40
OpenMP,10000,0.0000150900,1,2025-11-07 07:54:40
OpenMP,100000,0.0000343710,1,2025-11-07 07:54:40
OpenMP,1000000,0.0001000300,1,2025-11-07 07:54:40
OpenMP,10000000,0.0003593920,1,2025-11-07 07:54:40
OpenMP,100000000,0.0006635850,1,2025-11-07 07:54:40
OpenMP,1000000000,0.0038964200,1,2025-11-07 07:54:40
OpenMP,1000,0.0000168300,1,2025-11-07 07:55:48
OpenMP,10000,0.0000133600,1,2025-11-07 07:55:48
OpenMP,100000,0.0000362410,1,2025-11-07 07:55:48
OpenMP,1000000,0.0001378820,1,2025-11-07 07:55:48
OpenMP,10000000,0.0002951820,1,2025-11-07 07:55:48
OpenMP,100000000,0.0006278950,1,2025-11-07 07:55:48
OpenMP,1000000000,0.0039318500,1,2025-11-07 07:55:48
OpenMP,1000,0.0000161100,1,2025-11-07 07:56:56
OpenMP,10000,0.0000151110,1,2025-11-07 07:56:56
OpenMP,100000,0.0000328300,1,2025-11-07 07:56:56
OpenMP,1000000,0.0001346510,1,2025-11-07 07:56:56
OpenMP,10000000,0.0003120630,1,2025-11-07 07:56:56
OpenMP,100000000,0.0006548750,1,2025-11-07 07:56:56
OpenMP,1000000000,0.0039073900,1,2025-11-07 07:56:56
OpenMP,1000,0.0000162800,1,2025-11-07 07:58:03
OpenMP,10000,0.0000126900,1,2025-11-07 07:58:03
OpenMP,100000,0.0000327110,1,2025-11-07 07:58:03
OpenMP,1000000,0.0001018210,1,2025-11-07 07:58:03
OpenMP,10000000,0.0002042820,1,2025-11-07 07:58:03
OpenMP,100000000,0.0006606050,1,2025-11-07 07:58:03
OpenMP,1000000000,0.0039488410,1,2025-11-07 07:58:03
OpenMP,1000,0.0000248500,1,2025-11-07 07:59:11
OpenMP,10000,0.0000147600,1,2025-11-07 07:59:11
OpenMP,100000,0.0000383500,1,2025-11-07 07:59:11
OpenMP,1000000,0.0001005610,1,2025-11-07 07:59:11
OpenMP,10000000,0.0002554820,1,2025-11-07 07:59:11
OpenMP,100000000,0.0006599750,1,2025-11-07 07:59:11
OpenMP,1000000000,0.0039505510,1,2025-11-07 07:59:11
OpenMP,1000,0.0000162700,1,2025-11-07 08:00:19
OpenMP,10000,0.0000127300,1,2025-11-07 08:00:19
OpenMP,100000,0.0000277110,1,2025-11-07 08:00:19
OpenMP,1000000,0.0000965310,1,2025-11-07 08:00:19
OpenMP,10000000,0.0002713420,1,2025-11-07 08:00:19
