Name,Points,Time,CorrectResult,Timestamp
OpenMP (no UPM),1000000,0.1432963070,1,2025-11-07 07:43:09
OpenMP (no UPM),10000000,1.0962626600,1,2025-11-07 07:43:09
OpenMP (no UPM),100000000,11.0110563570,1,2025-11-07 07:43:09
OpenMP (no UPM),1000,0.0281222190,1,2025-11-07 07:44:33
OpenMP (no UPM),10000,0.0503883160,1,2025-11-07 07:44:33
OpenMP (no UPM),100000,0.0481012090,1,2025-11-07 07:44:33
OpenMP (no UPM),1000000,0.1472574480,1,2025-11-07 07:44:33
OpenMP (no UPM),10000000,1.1004546700,1,2025-11-07 07:44:33
OpenMP (no UPM),100000000,11.0188892750,1,2025-11-07 07:44:33
OpenMP (no UPM),1000,0.0280723910,1,2025-11-07 07:45:56
OpenMP (no UPM),10000,0.0466806810,1,2025-11-07 07:45:56
OpenMP (no UPM),100000,0.0433017250,1,2025-11-07 07:45:56
OpenMP (no UPM),1000000,0.1439093420,1,2025-11-07 07:45:56
OpenMP (no UPM),10000000,1.0949550460,1,2025-11-07 07:45:56
OpenMP (no UPM),100000000,11.0017863600,1,2025-11-07 07:45:56
OpenMP (no UPM),1000,0.0242501930,1,2025-11-07 07:47:20
OpenMP (no UPM),10000,0.0295748320,1,2025-11-07 07:47:20
OpenMP (no UPM),100000,0.0461533570,1,2025-11-07 07:47:20
OpenMP (no UPM),1000000,0.1462323680,1,2025-11-07 07:47:20
OpenMP (no UPM),10000000,1.0981187700,1,2025-11-07 07:47:20
OpenMP (no UPM),100000000,10.9980319680,1,2025-11-07 07:47:20
OpenMP (no UPM),1000,0.0248864600,1,2025-11-07 07:48:43
OpenMP (no UPM),10000,0.0304767130,1,2025-11-07 07:48:43
OpenMP (no UPM),100000,0.0492949280,1,2025-11-07 07:48:43
OpenMP (no UPM),1000000,0.1483438760,1,2025-11-07 07:48:43
OpenMP (no UPM),10000000,1.1009761030,1,2025-11-07 07:48:43
OpenMP (no UPM),100000000,11.0158086260,1,2025-11-07 07:48:43
OpenMP (no UPM),1000,0.0249824000,1,2025-11-07 07:50:07
OpenMP (no UPM),10000,0.0298317760,1,2025-11-07 07:50:07
OpenMP (no UPM),100000,0.0436443310,1,2025-11-07 07:50:07
OpenMP (no UPM),1000000,0.1439788820,1,2025-11-07 07:50:07
OpenMP (no UPM),10000000,1.0968931490,1,2025-11-07 07:50:07
OpenMP (no UPM),100000000,11.0116750420,1,2025-11-07 07:50:07
OpenMP (no UPM),1000,0.0239734560,1,2025-11-07 07:51:30
OpenMP (no UPM),10000,0.0290850780,1,2025-11-07 07:51:30
OpenMP (no UPM),100000,0.0471966560,1,2025-11-07 07:51:30
OpenMP (no UPM),1000000,0.1454406590,1,2025-11-07 07:51:30
OpenMP (no UPM),10000000,1.0980544500,1,2025-11-07 07:51:30
OpenMP (no UPM),100000000,11.0143677640,1,2025-11-07 07:51:30
OpenMP (no UPM),1000,0.0242202440,1,2025-11-07 07:52:54
OpenMP (no UPM),10000,0.0284927470,1,2025-11-07 07:52:54
OpenMP (no UPM),100000,0.0455088770,1,2025-11-07 07:52:54
OpenMP (no UPM),1000000,0.1433934740,1,2025-11-07 07:52:54
OpenMP (no UPM),10000000,1.0958704630,1,2025-11-07 07:52:54
OpenMP (no UPM),100000000,11.0139497760,1,2025-11-07 07:52:54
OpenMP,1000,0.0128047470,1,2025-11-07 07:54:03
OpenMP,10000,0.0133862810,1,2025-11-07 07:54:03
OpenMP,100000,0.0236759290,1,2025-11-07 07:54:03
OpenMP,1000000,0.0570593430,1,2025-11-07 07:54:03
OpenMP,10000000,0.5045642680,1,2025-11-07 07:54:03
OpenMP,100000000,2.8146957090,1,2025-11-07 07:54:03
OpenMP,1000,0.0119243100,1,2025-11-07 07:55:11
OpenMP,10000,0.0129374680,1,2025-11-07 07:55:11
OpenMP,100000,0.0220184980,1,2025-11-07 07:55:11
OpenMP,1000000,0.0578447700,1,2025-11-07 07:55:11
OpenMP,10000000,0.5032881200,1,2025-11-07 07:55:11
OpenMP,100000000,2.8228303820,1,2025-11-07 07:55:11
OpenMP,1000,0.0124373150,1,2025-11-07 07:56:19
OpenMP,10000,0.0132960510,1,2025-11-07 07:56:19
OpenMP,100000,0.0238115810,1,2025-11-07 07:56:19
OpenMP,1000000,0.0567694220,1,2025-11-07 07:56:19
OpenMP,10000000,0.5011130440,1,2025-11-07 07:56:19
OpenMP,100000000,2.8132687990,1,2025-11-07 07:56:19
OpenMP,1000,0.0127707610,1,2025-11-07 07:57:27
OpenMP,10000,0.0134016250,1,2025-11-07 07:57:27
OpenMP,100000,0.0235746750,1,2025-11-07 07:57:27
OpenMP,1000000,0.0582893680,1,2025-11-07 07:57:27
